Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg Vehicle Turnaround Time,Avg Customer Turnaround Time,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method
2024-05-24 00:00:00,17:28:54,"""CNR4974285""",Completed,"""CID2169140""",Go Mini,Paharganj,Rajiv Chowk,5.1,34.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,236,9.18,3.8,4.9,UPI
2024-03-14 00:00:00,13:09:52,"""CNR7308560""",Cancelled by Driver,"""CID9045762""",Go Mini,Cyber Hub,Inderlok,5.8,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-20 00:00:00,18:14:56,"""CNR7351111""",Incomplete,"""CID9729883""",Go Sedan,Dilshad Garden,Ashram,8.1,17.8,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,147,4.99,4.22464455,4.404739336,UPI
2024-10-03 00:00:00,09:11:09,"""CNR6977914""",Completed,"""CID9574283""",Uber XL,Barakhamba Road,Vaishali,10.9,20.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,351,44.94,5,4.4,Cash
2024-05-29 00:00:00,18:45:01,"""CNR3025545""",Cancelled by Driver,"""CID3749271""",Auto,Pulbangash,Maidan Garhi,3.1,28.61575145,0,Driver asked to cancel,1,Customer related issue,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-28 00:00:00,15:19:20,"""CNR1878243""",Completed,"""CID3914821""",Auto,Meerut,Punjabi Bagh,3.4,40.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,153,17.72,4.1,4.3,Cash
2024-06-10 00:00:00,22:32:09,"""CNR2811416""",Completed,"""CID3489874""",Go Mini,Saket A Block,Ghaziabad,13.5,22.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,458,8.14,3.3,4.3,UPI
2024-03-26 00:00:00,03:41:52,"""CNR5002456""",Cancelled by Driver,"""CID2958474""",Go Mini,Chandni Chowk,Noida Extension,11.2,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-06-27 00:00:00,08:21:07,"""CNR3147660""",Cancelled by Driver,"""CID4161249""",Auto,Chandni Chowk,Hauz Khas,6.3,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-25 00:00:00,19:32:05,"""CNR2412286""",Cancelled by Customer,"""CID1349136""",Go Sedan,Greater Noida,Udyog Vihar,13.9,28.61575145,1,Wrong Address,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-29 00:00:00,10:52:34,"""CNR3807454""",Completed,"""CID3957434""",eBike,Greater Noida,Ashok Park Main,6.2,33.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,216,34.42,3.1,4.9,UPI
2024-04-05 00:00:00,22:17:20,"""CNR9517668""",No Driver Found,"""CID1867642""",Go Mini,New Colony,Botanical Garden,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-10 00:00:00,20:08:29,"""CNR2193483""",Completed,"""CID5673861""",Go Sedan,Subhash Chowk,Sohna Road,7.6,44.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,405,19.11,3.6,4.3,Debit Card
2024-10-10 00:00:00,23:54:40,"""CNR6361535""",Cancelled by Customer,"""CID9286934""",Go Mini,Kaushambi,Khan Market,9.6,28.61575145,1,Wrong Address,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-06 00:00:00,22:49:23,"""CNR5695370""",Cancelled by Customer,"""CID6755589""",Go Mini,Narsinghpur,Vaishali,6.8,28.61575145,1,Wrong Address,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-12-21 00:00:00,12:41:01,"""CNR6409248""",Completed,"""CID9647825""",Go Mini,Saket,Narsinghpur,11.1,39.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,97,8.69,3.2,4.1,Cash
2024-10-21 00:00:00,08:33:04,"""CNR1196310""",Incomplete,"""CID1163068""",Go Sedan,Peeragarhi,Udyog Vihar,8.1,16.7,0,Driver asked to cancel,0,More than permitted people in there,1,Other Issue,630,17.6,4.22464455,4.404739336,Cash
2024-06-04 00:00:00,19:45:10,"""CNR6740582""",Completed,"""CID3832892""",Bike,Bahadurgarh,Pitampura,6.3,35.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,387,35.07,5,4.2,UPI
2024-09-17 00:00:00,11:47:18,"""CNR6083410""",Completed,"""CID9355857""",Go Mini,Moolchand,Bhiwadi,3.3,21.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,358,8.78,3.7,4.5,UPI
2024-11-10 00:00:00,05:06:50,"""CNR7955907""",Incomplete,"""CID2029974""",Go Mini,Vasant Kunj,Pragati Maidan,7.3,27.3,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,327,8.98,4.22464455,4.404739336,UPI
2024-06-07 00:00:00,22:05:22,"""CNR2111563""",Completed,"""CID2449130""",Go Sedan,Narsinghpur,ITO,2.1,38.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,784,45.62,4.4,4.7,UPI
2024-07-17 00:00:00,16:20:40,"""CNR4906527""",No Driver Found,"""CID6052473""",Auto,Pragati Maidan,Satguru Ram Singh Marg,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-11-17 00:00:00,14:12:51,"""CNR7390528""",Completed,"""CID5008221""",Go Sedan,Ardee City,Golf Course Road,8.6,16.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,314,31.91,4.3,4.3,Cash
2024-02-08 00:00:00,13:25:23,"""CNR8364035""",Completed,"""CID3533057""",Uber XL,Punjabi Bagh,New Colony,5,17.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,802,12.66,4.2,4.6,Uber Wallet
2024-08-15 00:00:00,17:15:40,"""CNR7174639""",Completed,"""CID7557390""",Go Sedan,Kashmere Gate,Gwal Pahari,4,24.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,746,35.3,3.9,3.9,Cash
2024-07-13 00:00:00,09:09:22,"""CNR1560310""",Completed,"""CID5422444""",Go Mini,Vatika Chowk,Sadar Bazar Gurgaon,4.7,38.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,605,23.92,4.5,5,UPI
2024-07-30 00:00:00,14:25:06,"""CNR3970240""",Cancelled by Driver,"""CID7374279""",Go Sedan,Netaji Subhash Place,Botanical Garden,11.1,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-07-02 00:00:00,09:45:20,"""CNR4382741""",Completed,"""CID3149458""",eBike,Ghaziabad,Sonipat,2.9,32.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,1531,18.37,4.3,4.2,Uber Wallet
2024-05-06 00:00:00,18:32:27,"""CNR7797231""",Completed,"""CID3367527""",Go Sedan,Rohini West,Jor Bagh,6.6,19.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,343,31.47,4.1,4.9,Debit Card
2024-11-16 00:00:00,08:41:23,"""CNR6386320""",Cancelled by Customer,"""CID4239191""",Bike,AIIMS,Rajouri Garden,16.5,28.61575145,1,Driver is not moving towards pickup location,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-11-05 00:00:00,07:08:44,"""CNR8619672""",Completed,"""CID7624742""",Bike,Panipat,Raj Nagar Extension,5,29.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,76,27.43,4.4,4.8,UPI
2024-06-12 00:00:00,20:08:25,"""CNR1193379""",Cancelled by Driver,"""CID5222740""",eBike,Kadarpur,Dwarka Sector 21,11.8,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-04-15 00:00:00,08:32:29,"""CNR5958696""",Completed,"""CID7514435""",Go Sedan,Madipur,Manesar,14.3,42.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,213,29.03,4.8,4.8,Uber Wallet
2024-04-16 00:00:00,15:59:50,"""CNR8183883""",Completed,"""CID1604632""",Bike,Shastri Park,Ashok Park Main,11.8,26.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,171,20.9,4.6,4.4,Cash
2024-04-09 00:00:00,12:31:40,"""CNR6271647""",Completed,"""CID5857943""",Go Mini,Dilshad Garden,IFFCO Chowk,2.6,43.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,422,40.01,3.8,4.3,UPI
2024-11-08 00:00:00,19:06:08,"""CNR3368097""",Incomplete,"""CID5342876""",Go Mini,Cyber Hub,Noida Extension,6.8,23.8,0,Driver asked to cancel,0,More than permitted people in there,1,Other Issue,119,8.06,4.22464455,4.404739336,Cash
2024-06-23 00:00:00,15:51:05,"""CNR2405692""",Completed,"""CID5235850""",Go Sedan,Lajpat Nagar,Lok Kalyan Marg,5,15.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,659,30.08,4.4,3.6,Debit Card
2024-03-10 00:00:00,22:50:44,"""CNR4504689""",Incomplete,"""CID8860496""",Go Mini,Kashmere Gate ISBT,Nirman Vihar,8.3,20.2,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,1247,11.31,4.22464455,4.404739336,Debit Card
2024-12-16 00:00:00,19:52:11,"""CNR4090518""",Cancelled by Driver,"""CID1745153""",Go Sedan,Ghitorni,Jahangirpuri,10.4,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-01-09 00:00:00,22:02:19,"""CNR3597186""",Completed,"""CID3819273""",Auto,Panipat,Tagore Garden,10.5,38.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,279,43.33,3.8,4.9,UPI
2024-07-13 00:00:00,20:22:49,"""CNR2988566""",Completed,"""CID9899554""",Go Mini,Moolchand,Gurgaon Sector 56,11.5,22.5,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,2908,23.65,4.2,5,Debit Card
2024-02-25 00:00:00,21:57:03,"""CNR8387259""",Incomplete,"""CID4297352""",Auto,AIIMS,Vasant Kunj,3.2,14.1,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,447,12.81,4.22464455,4.404739336,Uber Wallet
2024-06-27 00:00:00,14:08:25,"""CNR2199158""",Completed,"""CID4756285""",Go Sedan,Mayur Vihar,Samaypur Badli,4.8,30.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,726,40.97,4.1,4.9,Cash
2024-09-10 00:00:00,21:02:27,"""CNR2950889""",Completed,"""CID4523333""",Auto,Okhla,Shahdara,10.4,44.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,54,23.39,4.4,4.7,Cash
2024-02-07 00:00:00,18:21:36,"""CNR8911870""",Completed,"""CID4250474""",Premier Sedan,Pulbangash,Karol Bagh,7.5,20.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,321,46.44,4.4,3.2,Cash
2024-07-11 00:00:00,08:03:54,"""CNR7798385""",Cancelled by Customer,"""CID2099999""",Go Mini,Paharganj,Barakhamba Road,15.9,28.61575145,1,Change of plans,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-02 00:00:00,12:35:21,"""CNR4758907""",Cancelled by Customer,"""CID5407822""",Bike,Sarojini Nagar,Noida Sector 62,7.3,28.61575145,1,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-30 00:00:00,10:03:42,"""CNR6911961""",Incomplete,"""CID7777597""",Auto,Subhash Nagar,Narsinghpur,9.9,19.6,0,Driver asked to cancel,0,More than permitted people in there,1,Customer Demand,874,3.25,4.22464455,4.404739336,Uber Wallet
2024-09-25 00:00:00,00:30:43,"""CNR6601381""",Cancelled by Driver,"""CID5826087""",Uber XL,Raj Nagar Extension,Hero Honda Chowk,5.5,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-07-22 00:00:00,18:26:59,"""CNR4915259""",Completed,"""CID4919793""",Bike,Paschim Vihar,Kherki Daula Toll,7.5,21.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,790,43.79,4.8,4.6,UPI
2024-03-31 00:00:00,01:45:54,"""CNR2926411""",Cancelled by Driver,"""CID6427273""",Premier Sedan,Jor Bagh,New Delhi Railway Station,9.8,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-05-19 00:00:00,20:38:05,"""CNR9738358""",Cancelled by Driver,"""CID6472958""",Premier Sedan,Hauz Rani,Yamuna Bank,8.7,28.61575145,0,Driver asked to cancel,1,Personal & Car related issues,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-18 00:00:00,08:37:47,"""CNR5391386""",Completed,"""CID9881299""",Bike,Dilshad Garden,Faridabad Sector 15,14.8,27,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,56,32.82,4.6,4.9,Credit Card
2024-04-22 00:00:00,17:03:47,"""CNR8622026""",Completed,"""CID4863126""",Bike,Karkarduma,Tagore Garden,10.3,29.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,889,19.82,4.7,3.9,Debit Card
2024-11-04 00:00:00,17:25:42,"""CNR7540549""",Completed,"""CID9241944""",Auto,Faridabad Sector 15,Peeragarhi,4.1,37.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,722,40,3.8,4.9,Cash
2024-09-03 00:00:00,06:12:27,"""CNR5857020""",Completed,"""CID1401158""",Go Mini,Qutub Minar,Welcome,13.9,30.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,175,40.66,4.1,4.5,UPI
2024-03-29 00:00:00,06:15:30,"""CNR5942508""",Completed,"""CID5005415""",Go Mini,Sushant Lok,Civil Lines Gurgaon,7.9,16.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,539,10.89,4.7,4.2,UPI
2024-01-02 00:00:00,19:26:48,"""CNR3628651""",Cancelled by Driver,"""CID6075253""",eBike,DLF City Court,Lok Kalyan Marg,4.1,28.61575145,0,Driver asked to cancel,1,The customer was coughing/sick,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-08 00:00:00,06:25:56,"""CNR5382573""",No Driver Found,"""CID7132603""",eBike,Dwarka Sector 21,Rajiv Chowk,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-17 00:00:00,15:10:08,"""CNR9229961""",Completed,"""CID1690186""",Go Mini,Dwarka Sector 21,Govindpuri,11.8,43.6,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,822,41.4,4.1,4.3,UPI
2024-06-04 00:00:00,15:59:15,"""CNR8921876""",Completed,"""CID8068764""",Bike,Gwal Pahari,Pitampura,7.2,32,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,298,34.71,4.6,4.4,Credit Card
2024-06-20 00:00:00,05:08:27,"""CNR1354470""",Completed,"""CID4531973""",Auto,Indirapuram,Chandni Chowk,2.1,41.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,812,34.68,4.3,3.9,UPI
2024-03-02 00:00:00,11:19:52,"""CNR4787896""",Completed,"""CID6467433""",Auto,Tughlakabad,New Colony,2.4,24.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,761,26.32,4.2,4.3,UPI
2024-04-15 00:00:00,19:54:40,"""CNR5177584""",Cancelled by Customer,"""CID5247355""",eBike,Sarojini Nagar,RK Puram,11.5,28.61575145,1,Change of plans,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-04-26 00:00:00,13:43:42,"""CNR2878238""",Completed,"""CID2218993""",eBike,Vasant Kunj,Huda City Centre,11.8,32.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,313,13.5,3.4,4.9,UPI
2024-03-18 00:00:00,14:53:12,"""CNR8890665""",No Driver Found,"""CID5429192""",Auto,Noida Extension,Okhla,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-03-22 00:00:00,17:12:15,"""CNR1524669""",Cancelled by Customer,"""CID9328632""",Uber XL,Okhla,INA Market,7.4,28.61575145,1,Change of plans,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-29 00:00:00,17:17:23,"""CNR1885399""",Completed,"""CID7934398""",Go Mini,Rajiv Chowk,Welcome,10.8,29.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,217,11.82,3.9,3.3,Cash
2024-12-22 00:00:00,07:11:32,"""CNR4501662""",Cancelled by Driver,"""CID2152677""",Bike,Noida Film City,Ghitorni,11.1,28.61575145,0,Driver asked to cancel,1,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-02-25 00:00:00,15:54:15,"""CNR7595996""",Cancelled by Customer,"""CID4054315""",Go Mini,Vinobapuri,Mansarovar Park,8.7,28.61575145,1,Wrong Address,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-10-17 00:00:00,16:50:37,"""CNR7170245""",Completed,"""CID9437617""",Go Sedan,Civil Lines Gurgaon,Vatika Chowk,4.6,29.4,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,811,12.7,4.2,4.2,UPI
2024-01-29 00:00:00,18:23:01,"""CNR5714550""",Completed,"""CID8197961""",Auto,Ghaziabad,Sohna Road,10.6,40.2,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,438,25.71,4.2,4.6,Credit Card
2024-01-08 00:00:00,19:01:09,"""CNR3474101""",Incomplete,"""CID4158599""",Bike,Tilak Nagar,Botanical Garden,4.6,14,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,682,1.24,4.22464455,4.404739336,Cash
2024-06-06 00:00:00,15:39:39,"""CNR5177240""",Completed,"""CID6440222""",Auto,Punjabi Bagh,Khan Market,10.5,28.7,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,294,6.61,4.3,4.7,Credit Card
2024-01-20 00:00:00,10:44:54,"""CNR4620177""",No Driver Found,"""CID1972533""",Go Sedan,Pragati Maidan,Manesar,8.321474359,28.61575145,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,483.4566474,25.46128613,4.22464455,4.404739336,UPI
2024-08-05 00:00:00,10:51:00,"""CNR8954114""",Completed,"""CID4264123""",Auto,Rohini West,Gurgaon Railway Station,5.2,36.9,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,272,12.56,4.7,4.9,Cash
2024-03-26 00:00:00,05:22:45,"""CNR1599721""",Incomplete,"""CID3810535""",Premier Sedan,Shastri Park,Tughlakabad,4,25.6,0,Driver asked to cancel,0,More than permitted people in there,1,Other Issue,401,5.42,4.22464455,4.404739336,UPI
2024-09-01 00:00:00,00:02:34,"""CNR2647125""",Incomplete,"""CID9641231""",Go Sedan,Delhi Gate,Saket,8.8,20.6,0,Driver asked to cancel,0,More than permitted people in there,1,Vehicle Breakdown,114,8.12,4.22464455,4.404739336,UPI
2024-02-25 00:00:00,10:23:31,"""CNR4236741""",Completed,"""CID3176600""",Premier Sedan,Model Town,Rithala,5.4,44.3,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,173,2.73,5,4.9,UPI
2024-11-24 00:00:00,20:30:49,"""CNR7720053""",Completed,"""CID8466729""",Auto,Indraprastha,Shastri Nagar,6.7,44.8,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,145,36,3.2,4.6,UPI
2024-07-29 00:00:00,18:10:53,"""CNR5478940""",Completed,"""CID1749983""",Go Mini,Delhi Gate,Greater Noida,4.5,40,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,252,38.16,5,4.3,UPI
2024-07-10 00:00:00,12:25:00,"""CNR2883744""",Incomplete,"""CID4582446""",Go Mini,Paschim Vihar,Mandi House,2.9,28.2,0,Driver asked to cancel,0,More than permitted people in there,1,Customer Demand,118,8.06,4.22464455,4.404739336,Debit Card
2024-01-05 00:00:00,11:10:06,"""CNR8737998""",Completed,"""CID6183084""",Bike,IIT Delhi,Kherki Daula Toll,13.2,17,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,74,4.15,4.1,4.2,Uber Wallet
2024-02-01 00:00:00,14:56:25,"""CNR2054702""",Completed,"""CID2980558""",eBike,Netaji Subhash Place,Gurgaon Sector 29,5.1,30.1,0,Driver asked to cancel,0,More than permitted people in there,0,Vehicle Breakdown,944,16.7,4.6,4.3,UPI
